F300,AMERSAFR,6,https://aviationweather.gov/data/iffdp/2402.gif
F240,AMERSAFR,6,https://aviationweather.gov/data/iffdp/2403.gif
F180,AMERSAFR,6,https://aviationweather.gov/data/iffdp/2404.gif
F100,AMERSAFR,6,https://aviationweather.gov/data/iffdp/2405.gif
F050,AMERSAFR,6,https://aviationweather.gov/data/iffdp/2406.gif
F390,AMERSAFR,12,https://aviationweather.gov/data/iffdp/2410.gif
F340,AMERSAFR,12,https://aviationweather.gov/data/iffdp/2411.gif
F300,AMERSAFR,12,https://aviationweather.gov/data/iffdp/2412.gif
F240,AMERSAFR,12,https://aviationweather.gov/data/iffdp/2413.gif
F180,AMERSAFR,12,https://aviationweather.gov/data/iffdp/2414.gif
F100,AMERSAFR,12,https://aviationweather.gov/data/iffdp/2415.gif
F050,AMERSAFR,12,https://aviationweather.gov/data/iffdp/2416.gif
F390,AMERSAFR,18,https://aviationweather.gov/data/iffdp/2420.gif
F340,AMERSAFR,18,https://aviationweather.gov/data/iffdp/2421.gif
F300,AMERSAFR,18,https://aviationweather.gov/data/iffdp/2422.gif
F240,AMERSAFR,18,https://aviationweather.gov/data/iffdp/2423.gif
F180,AMERSAFR,18,https://aviationweather.gov/data/iffdp/2424.gif
F100,AMERSAFR,18,https://aviationweather.gov/data/iffdp/2425.gif
F050,AMERSAFR,18,https://aviationweather.gov/data/iffdp/2426.gif
F390,AMERSAFR,24,https://aviationweather.gov/data/iffdp/2430.gif
F340,AMERSAFR,24,https://aviationweather.gov/data/iffdp/2431.gif
F300,AMERSAFR,24,https://aviationweather.gov/data/iffdp/2432.gif
F240,AMERSAFR,24,https://aviationweather.gov/data/iffdp/2433.gif
F180,AMERSAFR,24,https://aviationweather.gov/data/iffdp/2434.gif
F100,AMERSAFR,24,https://aviationweather.gov/data/iffdp/2435.gif
F050,AMERSAFR,24,https://aviationweather.gov/data/iffdp/2436.gif
F390,EURAFR,6,https://aviationweather.gov/data/iffdp/2902.gif
F340,EURAFR,6,https://aviationweather.gov/data/iffdp/2903.gif
F300,EURAFR,6,https://aviationweather.gov/data/iffdp/2904.gif
F240,EURAFR,6,https://aviationweather.gov/data/iffdp/2905.gif
F180,EURAFR,6,https://aviationweather.gov/data/iffdp/2906.gif
F100,EURAFR,6,https://aviationweather.gov/data/iffdp/2907.gif
F050,EURAFR,6,https://aviationweather.gov/data/iffdp/2908.gif
F390,EURAFR,12,https://aviationweather.gov/data/iffdp/2912.gif
F340,EURAFR,12,https://aviationweather.gov/data/iffdp/2913.gif
F300,EURAFR,12,https://aviationweather.gov/data/iffdp/2914.gif
F240,EURAFR,12,https://aviationweather.gov/data/iffdp/2915.gif
F180,EURAFR,12,https://aviationweather.gov/data/iffdp/2916.gif
F100,EURAFR,12,https://aviationweather.gov/data/iffdp/2917.gif
F050,EURAFR,12,https://aviationweather.gov/data/iffdp/2918.gif
F390,EURAFR,18,https://aviationweather.gov/data/iffdp/2922.gif
F340,EURAFR,18,https://aviationweather.gov/data/iffdp/2923.gif
F300,EURAFR,18,https://aviationweather.gov/data/iffdp/2924.gif
F240,EURAFR,18,https://aviationweather.gov/data/iffdp/2925.gif
F180,EURAFR,18,https://aviationweather.gov/data/iffdp/2926.gif
F100,EURAFR,18,https://aviationweather.gov/data/iffdp/2927.gif
F050,EURAFR,18,https://aviationweather.gov/data/iffdp/2928.gif
F390,EURAFR,24,https://aviationweather.gov/data/iffdp/2932.gif
F340,EURAFR,24,https://aviationweather.gov/data/iffdp/2933.gif
F300,EURAFR,24,https://aviationweather.gov/data/iffdp/2934.gif
F240,EURAFR,24,https://aviationweather.gov/data/iffdp/2935.gif
F180,EURAFR,24,https://aviationweather.gov/data/iffdp/2936.gif
F100,EURAFR,24,https://aviationweather.gov/data/iffdp/2937.gif
F050,EURAFR,24,https://aviationweather.gov/data/iffdp/2938.gif
F600,ASIA,6,https://aviationweather.gov/data/iffdp/2840.gif
F450,ASIA,6,https://aviationweather.gov/data/iffdp/2841.gif
F390,ASIA,6,https://aviationweather.gov/data/iffdp/2842.gif
F340,ASIA,6,https://aviationweather.gov/data/iffdp/2843.gif
F300,ASIA,6,https://aviationweather.gov/data/iffdp/2844.gif
F240,ASIA,6,https://aviationweather.gov/data/iffdp/2845.gif
F180,ASIA,6,https://aviationweather.gov/data/iffdp/2846.gif
F100,ASIA,6,https://aviationweather.gov/data/iffdp/2847.gif
F050,ASIA,6,https://aviationweather.gov/data/iffdp/2848.gif
F600,ASIA,12,https://aviationweather.gov/data/iffdp/28450.gif
F450,ASIA,12,https://aviationweather.gov/data/iffdp/28451.gif
F390,ASIA,12,https://aviationweather.gov/data/iffdp/2852.gif
F340,ASIA,12,https://aviationweather.gov/data/iffdp/2853.gif
F300,ASIA,12,https://aviationweather.gov/data/iffdp/2854.gif
F240,ASIA,12,https://aviationweather.gov/data/iffdp/2855.gif
F180,ASIA,12,https://aviationweather.gov/data/iffdp/2856.gif
F100,ASIA,12,https://aviationweather.gov/data/iffdp/2857.gif
F050,ASIA,12,https://aviationweather.gov/data/iffdp/2858.gif
F600,ASIA,18,https://aviationweather.gov/data/iffdp/2860.gif
F450,ASIA,18,https://aviationweather.gov/data/iffdp/2861.gif
F390,ASIA,18,https://aviationweather.gov/data/iffdp/2862.gif
F340,ASIA,18,https://aviationweather.gov/data/iffdp/2863.gif
F300,ASIA,18,https://aviationweather.gov/data/iffdp/2864.gif
F240,ASIA,18,https://aviationweather.gov/data/iffdp/2865.gif
F180,ASIA,18,https://aviationweather.gov/data/iffdp/2866.gif
F100,ASIA,18,https://aviationweather.gov/data/iffdp/2867.gif
F050,ASIA,18,https://aviationweather.gov/data/iffdp/2868.gif
F600,ASIA,24,https://aviationweather.gov/data/iffdp/2870.gif
F450,ASIA,24,https://aviationweather.gov/data/iffdp/2871.gif
F390,ASIA,24,https://aviationweather.gov/data/iffdp/2872.gif
F340,ASIA,24,https://aviationweather.gov/data/iffdp/2873.gif
F300,ASIA,24,https://aviationweather.gov/data/iffdp/2874.gif
F240,ASIA,24,https://aviationweather.gov/data/iffdp/2875.gif
F180,ASIA,24,https://aviationweather.gov/data/iffdp/2876.gif
F100,ASIA,24,https://aviationweather.gov/data/iffdp/2877.gif
F050,ASIA,24,https://aviationweather.gov/data/iffdp/2878.gif
F600,ASIAAUS,6,https://aviationweather.gov/data/iffdp/2780.gif
F450,ASIAAUS,6,https://aviationweather.gov/data/iffdp/2781.gif
F390,ASIAAUS,6,https://aviationweather.gov/data/iffdp/2782.gif
F340,ASIAAUS,6,https://aviationweather.gov/data/iffdp/2783.gif
F300,ASIAAUS,6,https://aviationweather.gov/data/iffdp/2784.gif
F240,ASIAAUS,6,https://aviationweather.gov/data/iffdp/2785.gif
F180,ASIAAUS,6,https://aviationweather.gov/data/iffdp/2786.gif
F100,ASIAAUS,6,https://aviationweather.gov/data/iffdp/2787.gif
F050,ASIAAUS,6,https://aviationweather.gov/data/iffdp/2788.gif
F600,ASIAAUS,12,https://aviationweather.gov/data/iffdp/2790.gif
F450,ASIAAUS,12,https://aviationweather.gov/data/iffdp/2791.gif
F390,ASIAAUS,12,https://aviationweather.gov/data/iffdp/2792.gif
F340,ASIAAUS,12,https://aviationweather.gov/data/iffdp/2793.gif
F300,ASIAAUS,12,https://aviationweather.gov/data/iffdp/2794.gif
F240,ASIAAUS,12,https://aviationweather.gov/data/iffdp/2795.gif
F180,ASIAAUS,12,https://aviationweather.gov/data/iffdp/2796.gif
F100,ASIAAUS,12,https://aviationweather.gov/data/iffdp/2797.gif
F050,ASIAAUS,12,https://aviationweather.gov/data/iffdp/2798.gif
F600,ASIAAUS,18,https://aviationweather.gov/data/iffdp/2800.gif
F450,ASIAAUS,18,https://aviationweather.gov/data/iffdp/2801.gif
F390,ASIAAUS,18,https://aviationweather.gov/data/iffdp/2802.gif
F340,ASIAAUS,18,https://aviationweather.gov/data/iffdp/2803.gif
F300,ASIAAUS,18,https://aviationweather.gov/data/iffdp/2804.gif
F240,ASIAAUS,18,https://aviationweather.gov/data/iffdp/2805.gif
F180,ASIAAUS,18,https://aviationweather.gov/data/iffdp/2806.gif
F100,ASIAAUS,18,https://aviationweather.gov/data/iffdp/2807.gif
F050,ASIAAUS,18,https://aviationweather.gov/data/iffdp/2808.gif
F600,ASIAAUS,24,https://aviationweather.gov/data/iffdp/2810.gif
F450,ASIAAUS,24,https://aviationweather.gov/data/iffdp/2811.gif
F390,ASIAAUS,24,https://aviationweather.gov/data/iffdp/2812.gif
F340,ASIAAUS,24,https://aviationweather.gov/data/iffdp/2813.gif
F300,ASIAAUS,24,https://aviationweather.gov/data/iffdp/2814.gif
F240,ASIAAUS,24,https://aviationweather.gov/data/iffdp/2815.gif
F180,ASIAAUS,24,https://aviationweather.gov/data/iffdp/2816.gif
F100,ASIAAUS,24,https://aviationweather.gov/data/iffdp/2817.gif
F050,ASIAAUS,24,https://aviationweather.gov/data/iffdp/2818.gif
F600,PACIFIC,6,https://aviationweather.gov/data/iffdp/2238.gif
F450,PACIFIC,6,https://aviationweather.gov/data/iffdp/2239.gif
F390,PACIFIC,6,https://aviationweather.gov/data/iffdp/2240.gif
F340,PACIFIC,6,https://aviationweather.gov/data/iffdp/2241.gif
F300,PACIFIC,6,https://aviationweather.gov/data/iffdp/2242.gif
F240,PACIFIC,6,https://aviationweather.gov/data/iffdp/2243.gif
F180,PACIFIC,6,https://aviationweather.gov/data/iffdp/2244.gif
F100,PACIFIC,6,https://aviationweather.gov/data/iffdp/2245.gif
F050,PACIFIC,6,https://aviationweather.gov/data/iffdp/2246.gif
F600,PACIFIC,12,https://aviationweather.gov/data/iffdp/2248.gif
F450,PACIFIC,12,https://aviationweather.gov/data/iffdp/2249.gif
F390,PACIFIC,12,https://aviationweather.gov/data/iffdp/2250.gif
F340,PACIFIC,12,https://aviationweather.gov/data/iffdp/2251.gif
F300,PACIFIC,12,https://aviationweather.gov/data/iffdp/2252.gif
F240,PACIFIC,12,https://aviationweather.gov/data/iffdp/2253.gif
F180,PACIFIC,12,https://aviationweather.gov/data/iffdp/2254.gif
F100,PACIFIC,12,https://aviationweather.gov/data/iffdp/2255.gif
F050,PACIFIC,12,https://aviationweather.gov/data/iffdp/2256.gif
F600,PACIFIC,18,https://aviationweather.gov/data/iffdp/2258.gif
F450,PACIFIC,18,https://aviationweather.gov/data/iffdp/2259.gif
F390,PACIFIC,18,https://aviationweather.gov/data/iffdp/2260.gif
F340,PACIFIC,18,https://aviationweather.gov/data/iffdp/2261.gif
F300,PACIFIC,18,https://aviationweather.gov/data/iffdp/2262.gif
F240,PACIFIC,18,https://aviationweather.gov/data/iffdp/2263.gif
F180,PACIFIC,18,https://aviationweather.gov/data/iffdp/2264.gif
F100,PACIFIC,18,https://aviationweather.gov/data/iffdp/2265.gif
F050,PACIFIC,18,https://aviationweather.gov/data/iffdp/2266.gif
F600,PACIFIC,24,https://aviationweather.gov/data/iffdp/2268.gif
F450,PACIFIC,24,https://aviationweather.gov/data/iffdp/2269.gif
F390,PACIFIC,24,https://aviationweather.gov/data/iffdp/2270.gif
F340,PACIFIC,24,https://aviationweather.gov/data/iffdp/2271.gif
F300,PACIFIC,24,https://aviationweather.gov/data/iffdp/2272.gif
F240,PACIFIC,24,https://aviationweather.gov/data/iffdp/2273.gif
F180,PACIFIC,24,https://aviationweather.gov/data/iffdp/2274.gif
F100,PACIFIC,24,https://aviationweather.gov/data/iffdp/2275.gif
F050,PACIFIC,24,https://aviationweather.gov/data/iffdp/2276.gif
F600,NATL,6,https://aviationweather.gov/data/iffdp/2500.gif
F450,NATL,6,https://aviationweather.gov/data/iffdp/2501.gif
F390,NATL,6,https://aviationweather.gov/data/iffdp/2502.gif
F340,NATL,6,https://aviationweather.gov/data/iffdp/2503.gif
F300,NATL,6,https://aviationweather.gov/data/iffdp/2504.gif
F240,NATL,6,https://aviationweather.gov/data/iffdp/2505.gif
F180,NATL,6,https://aviationweather.gov/data/iffdp/2506.gif
F100,NATL,6,https://aviationweather.gov/data/iffdp/2507.gif
F050,NATL,6,https://aviationweather.gov/data/iffdp/2508.gif
F600,NATL,12,https://aviationweather.gov/data/iffdp/2510.gif
F450,NATL,12,https://aviationweather.gov/data/iffdp/2511.gif
F390,NATL,12,https://aviationweather.gov/data/iffdp/2512.gif
F340,NATL,12,https://aviationweather.gov/data/iffdp/2513.gif
F300,NATL,12,https://aviationweather.gov/data/iffdp/2514.gif
F240,NATL,12,https://aviationweather.gov/data/iffdp/2515.gif
F180,NATL,12,https://aviationweather.gov/data/iffdp/2516.gif
F100,NATL,12,https://aviationweather.gov/data/iffdp/2517.gif
F050,NATL,12,https://aviationweather.gov/data/iffdp/2518.gif
F600,NATL,18,https://aviationweather.gov/data/iffdp/2520.gif
F450,NATL,18,https://aviationweather.gov/data/iffdp/2521.gif
F390,NATL,18,https://aviationweather.gov/data/iffdp/2522.gif
F340,NATL,18,https://aviationweather.gov/data/iffdp/2523.gif
F300,NATL,18,https://aviationweather.gov/data/iffdp/2524.gif
F240,NATL,18,https://aviationweather.gov/data/iffdp/2525.gif
F180,NATL,18,https://aviationweather.gov/data/iffdp/2526.gif
F100,NATL,18,https://aviationweather.gov/data/iffdp/2527.gif
F050,NATL,18,https://aviationweather.gov/data/iffdp/2528.gif
F600,NATL,24,https://aviationweather.gov/data/iffdp/2530.gif
F450,NATL,24,https://aviationweather.gov/data/iffdp/2531.gif
F390,NATL,24,https://aviationweather.gov/data/iffdp/2532.gif
F340,NATL,24,https://aviationweather.gov/data/iffdp/2533.gif
F300,NATL,24,https://aviationweather.gov/data/iffdp/2534.gif
F240,NATL,24,https://aviationweather.gov/data/iffdp/2535.gif
F180,NATL,24,https://aviationweather.gov/data/iffdp/2536.gif
F100,NATL,24,https://aviationweather.gov/data/iffdp/2537.gif
F050,NATL,24,https://aviationweather.gov/data/iffdp/2538.gif
